game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name
230823013,2003,2,2003-08-23,2003-08-24T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,away,54,False,12,7,25,0.0,23,54,0,20,0.0,5,5,5,5,0,0,50.0,3,6,30,0,23,23,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs
230823013,2003,2,2003-08-23,2003-08-24T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,home,61,True,12,3,22,0.0,25,66,0,13,0.0,9,12,10,7,0,0,20.0,2,10,32,0,12,12,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230823005,2003,2,2003-08-23,2003-08-24T00:00:00Z,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,away,46,False,16,2,20,0.0,18,55,0,17,0.0,10,15,11,6,2,1,0.0,0,9,31,1,12,10,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230823005,2003,2,2003-08-23,2003-08-24T00:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,59,True,12,7,21,0.0,22,57,0,19,0.0,14,16,10,6,0,0,11.1,1,9,31,0,11,11,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers
230823008,2003,2,2003-08-23,2003-08-24T00:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,away,86,True,19,6,33,0.0,32,70,0,24,0.0,18,26,13,11,0,0,28.6,4,14,46,0,20,20,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230823008,2003,2,2003-08-23,2003-08-24T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,77,False,19,6,24,0.0,30,77,0,26,0.0,13,22,15,11,0,0,21.1,4,19,39,0,20,20,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230823016,2003,2,2003-08-23,2003-08-23T22:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,away,74,True,19,2,27,0.0,27,54,0,15,0.0,12,19,9,4,0,0,53.3,8,15,36,0,15,15,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics
230823016,2003,2,2003-08-23,2003-08-23T22:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,home,67,False,17,0,22,0.0,24,63,0,20,0.0,12,16,10,9,0,0,35.0,7,20,32,0,8,8,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun
230822011,2003,2,2003-08-22,2003-08-23T02:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,away,62,False,8,5,20,0.0,19,48,0,36,0.0,24,40,10,7,0,0,0.0,0,5,30,0,22,22,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230822011,2003,2,2003-08-22,2003-08-23T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,89,True,16,6,21,0.0,28,59,0,28,0.0,29,47,13,16,0,0,44.4,4,9,34,0,13,13,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars
230822009,2003,2,2003-08-22,2003-08-22T23:30:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,64,True,13,1,27,0.0,21,54,0,17,0.0,15,19,11,9,1,1,36.8,7,19,38,1,10,9,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty
230822009,2003,2,2003-08-22,2003-08-22T23:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,home,51,False,15,2,21,0.0,20,54,0,19,0.0,6,10,6,3,0,0,35.7,5,14,27,0,13,13,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230821013,2003,2,2003-08-21,2003-08-22T02:00:00Z,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets,away,54,False,11,5,14,0.0,22,58,0,17,0.0,7,9,12,11,1,2,37.5,3,8,26,2,16,15,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs
230821013,2003,2,2003-08-21,2003-08-22T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,home,62,True,12,6,20,0.0,22,53,0,18,0.0,14,20,8,6,0,0,30.8,4,13,28,0,14,14,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets
230821003,2003,2,2003-08-21,2003-08-22T00:00:00Z,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,away,56,False,10,3,19,0.0,20,56,0,21,0.0,15,20,6,11,1,0,9.1,1,11,25,0,15,14,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230821003,2003,2,2003-08-21,2003-08-22T00:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,home,71,True,11,6,24,0.0,26,58,0,17,0.0,16,26,17,8,0,0,42.9,3,7,41,0,19,19,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers
230821016,2003,2,2003-08-21,2003-08-22T00:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,away,65,True,15,6,21,0.0,24,57,0,8,0.0,9,15,12,12,1,1,61.5,8,13,33,1,16,15,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics
230821016,2003,2,2003-08-21,2003-08-22T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,home,60,False,16,8,20,0.0,25,62,0,19,0.0,6,7,11,8,0,1,28.6,4,14,31,1,15,15,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty
230820011,2003,2,2003-08-20,2003-08-21T02:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,69,True,16,5,21,0.0,26,55,0,17,0.0,14,16,14,6,2,0,33.3,3,9,35,0,15,13,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230820011,2003,2,2003-08-20,2003-08-21T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,66,False,14,2,13,0.0,26,60,0,18,0.0,9,14,11,6,1,0,71.4,5,7,24,0,11,10,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230820017,2003,2,2003-08-20,2003-08-21T00:30:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,70,False,15,4,27,0.0,27,69,0,25,0.0,11,18,12,7,1,0,26.3,5,19,39,0,12,11,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars
230820017,2003,2,2003-08-20,2003-08-21T00:30:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,home,78,True,14,2,25,0.0,28,72,0,17,0.0,18,20,11,7,1,0,28.6,4,14,36,0,11,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
230820001,2003,2,2003-08-20,2003-08-20T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,50,False,6,3,14,0.0,16,46,0,17,0.0,17,23,8,10,0,0,7.7,1,13,22,0,20,20,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting
230820001,2003,2,2003-08-20,2003-08-20T23:00:00Z,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting,home,80,True,18,3,16,0.0,29,58,0,15,0.0,14,18,13,15,1,0,44.4,8,18,29,0,13,12,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230819004,2003,2,2003-08-19,2003-08-20T00:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,47,False,14,5,30,0.0,20,57,0,18,0.0,4,10,10,5,0,0,20.0,3,15,40,0,16,16,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets
230819004,2003,2,2003-08-19,2003-08-20T00:00:00Z,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets,home,52,True,5,3,22,0.0,18,58,0,10,0.0,15,17,10,11,1,0,14.3,1,7,32,0,11,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
230819002,2003,2,2003-08-19,2003-08-19T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,away,52,False,10,4,24,0.0,19,57,0,19,0.0,13,14,9,7,0,0,11.1,1,9,33,0,17,17,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers
230819002,2003,2,2003-08-19,2003-08-19T23:00:00Z,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,home,69,True,16,3,26,0.0,25,63,0,18,0.0,18,22,9,10,0,0,12.5,1,8,35,0,8,8,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun
230816011,2003,2,2003-08-16,2003-08-17T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,away,65,True,20,4,24,0.0,24,60,0,18,0.0,11,18,9,10,2,0,42.9,6,14,33,0,12,10,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230816011,2003,2,2003-08-16,2003-08-17T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,61,False,17,6,21,0.0,24,62,0,19,0.0,8,12,14,6,0,0,50.0,5,10,35,0,15,15,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs
230816017,2003,2,2003-08-16,2003-08-17T00:30:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,73,True,19,2,23,0.0,27,66,0,21,0.0,15,21,16,5,1,0,33.3,4,12,39,0,13,12,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars
230816017,2003,2,2003-08-16,2003-08-17T00:30:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,home,64,False,9,7,18,0.0,23,57,0,24,0.0,17,21,7,6,1,0,12.5,1,8,25,0,14,13,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230816005,2003,2,2003-08-16,2003-08-17T00:00:00Z,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting,away,63,False,14,1,16,0.0,24,57,0,27,0.0,8,9,8,10,1,0,36.8,7,19,24,0,14,13,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230816005,2003,2,2003-08-16,2003-08-17T00:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,69,True,18,7,21,0.0,21,54,0,16,0.0,24,28,14,9,1,0,27.3,3,11,35,0,14,13,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting
230816004,2003,2,2003-08-16,2003-08-16T20:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,away,64,True,17,6,28,0.0,25,58,0,20,0.0,10,16,10,6,3,0,36.4,4,11,38,0,9,6,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets
230816004,2003,2,2003-08-16,2003-08-16T20:00:00Z,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets,home,63,False,12,4,21,0.0,20,56,0,16,0.0,17,22,3,6,1,0,50.0,6,12,24,0,8,7,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks
230815011,2003,2,2003-08-15,2003-08-16T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,away,50,False,8,4,18,0.0,19,61,0,23,0.0,8,10,14,8,0,0,36.4,4,11,32,0,16,16,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230815011,2003,2,2003-08-15,2003-08-16T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,64,True,10,5,25,0.0,22,50,0,15,0.0,16,19,8,8,0,0,36.4,4,11,33,0,15,15,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
230815013,2003,2,2003-08-15,2003-08-16T02:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,away,63,False,15,5,27,0.0,25,66,0,22,0.0,11,17,15,8,0,1,14.3,2,14,42,1,24,24,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs
230815013,2003,2,2003-08-15,2003-08-16T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,home,75,True,18,6,26,0.0,26,71,0,18,0.0,19,24,15,11,0,0,30.8,4,13,41,0,15,15,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230814008,2003,2,2003-08-14,2003-08-15T00:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,away,87,True,22,5,20,0.0,32,69,0,22,0.0,18,23,11,14,0,0,29.4,5,17,31,0,13,13,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230814008,2003,2,2003-08-14,2003-08-15T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,home,83,False,21,1,21,0.0,28,57,0,21,0.0,16,21,7,5,0,0,52.4,11,21,28,0,21,21,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks
230814001,2003,2,2003-08-14,2003-08-14T23:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,away,76,True,21,1,17,0.0,30,61,0,23,0.0,12,14,8,6,1,1,28.6,4,14,25,1,12,11,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting
230814001,2003,2,2003-08-14,2003-08-14T23:00:00Z,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting,home,69,False,13,2,16,0.0,24,53,0,19,0.0,14,22,11,8,0,1,43.8,7,16,27,1,16,16,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics
230813011,2003,2,2003-08-13,2003-08-14T02:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,away,78,True,15,3,20,0.0,30,57,0,15,0.0,13,22,12,4,0,0,55.6,5,9,32,0,22,22,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230813011,2003,2,2003-08-13,2003-08-14T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,76,False,16,5,14,0.0,28,69,0,22,0.0,13,14,13,11,0,0,35.0,7,20,27,0,11,11,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230812014,2003,2,2003-08-12,2003-08-13T02:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,away,87,True,10,5,21,0.0,27,59,0,21,0.0,30,35,9,7,1,0,37.5,3,8,30,0,8,7,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
230812014,2003,2,2003-08-12,2003-08-13T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,77,False,14,5,21,0.0,24,64,0,24,0.0,25,28,15,4,1,0,36.4,4,11,36,0,10,9,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars
230812005,2003,2,2003-08-12,2003-08-13T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,away,84,True,16,8,16,0.0,28,52,0,20,0.0,22,26,10,2,0,0,40.0,6,15,26,0,10,10,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230812005,2003,2,2003-08-12,2003-08-13T00:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,80,False,25,0,11,0.0,31,68,0,20,0.0,12,15,13,6,1,0,30.0,6,20,24,0,7,6,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics
230812018,2003,2,2003-08-12,2003-08-12T23:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,away,74,True,17,1,18,0.0,26,49,0,20,0.0,13,21,5,7,0,0,39.1,9,23,23,0,11,11,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun
230812018,2003,2,2003-08-12,2003-08-12T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,home,73,False,19,0,17,0.0,27,56,0,18,0.0,11,17,9,7,0,0,40.0,8,20,26,0,9,9,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty
230810004,2003,2,2003-08-10,2003-08-11T00:30:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,away,46,False,12,2,16,0.0,18,53,0,20,0.0,6,8,5,5,0,0,0.0,0,5,21,0,14,14,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets
230810004,2003,2,2003-08-10,2003-08-11T00:30:00Z,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets,home,69,True,13,5,26,0.0,23,51,0,14,0.0,20,24,8,13,0,0,37.5,3,8,34,0,15,15,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230810003,2003,2,2003-08-10,2003-08-10T23:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,away,87,False,13,5,21,0.0,33,69,0,26,0.0,17,23,9,7,0,0,23.5,4,17,30,0,13,13,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230810003,2003,2,2003-08-10,2003-08-10T23:30:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,home,90,True,19,1,24,0.0,29,63,0,20,0.0,22,32,9,9,0,0,62.5,10,16,33,0,17,17,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty
230810002,2003,2,2003-08-10,2003-08-10T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,away,67,False,18,3,16,0.0,28,61,0,22,0.0,8,10,8,14,1,0,23.1,3,13,24,0,13,12,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers
230810002,2003,2,2003-08-10,2003-08-10T23:00:00Z,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,home,71,True,20,7,17,0.0,26,49,0,15,0.0,13,18,7,7,0,0,60.0,6,10,24,0,19,19,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230809013,2003,2,2003-08-09,2003-08-10T02:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,77,True,15,3,23,0.0,22,44,0,30,0.0,30,45,6,7,0,0,25.0,3,12,29,0,17,17,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs
230809013,2003,2,2003-08-09,2003-08-10T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,home,73,False,17,2,20,0.0,25,60,0,31,0.0,18,32,8,6,0,0,29.4,5,17,28,0,13,13,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230809017,2003,2,2003-08-09,2003-08-10T00:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,away,52,False,6,2,18,0.0,16,56,0,14,0.0,18,24,11,8,0,0,12.5,2,16,29,0,14,14,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars
230809017,2003,2,2003-08-09,2003-08-10T00:30:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,home,69,True,17,6,28,0.0,25,55,0,23,0.0,14,18,10,9,0,0,45.5,5,11,38,0,16,16,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks
230809005,2003,2,2003-08-09,2003-08-10T00:00:00Z,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,away,66,True,16,4,19,0.0,26,52,0,17,0.0,12,15,7,10,0,0,20.0,2,10,26,0,12,12,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever
230809005,2003,2,2003-08-09,2003-08-10T00:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,home,62,False,20,5,17,0.0,23,56,0,16,0.0,9,14,7,10,0,0,46.7,7,15,24,0,12,12,2,s:40~l:59~t:2,cleveland-rockers,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers
230809001,2003,2,2003-08-09,2003-08-09T20:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,away,68,False,10,3,16,0.0,20,44,0,23,0.0,23,32,10,11,0,0,45.5,5,11,26,0,17,17,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting
230809001,2003,2,2003-08-09,2003-08-09T20:00:00Z,1,s:40~l:59~t:1,charlotte-sting,Charlotte,Sting,CHA,Charlotte Sting,Sting,home,69,True,19,3,17,0.0,25,53,0,26,0.0,14,19,10,9,0,0,33.3,5,15,27,0,17,17,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun
230808011,2003,2,2003-08-08,2003-08-09T02:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,away,67,True,11,4,20,0.0,22,49,0,22,0.0,17,18,7,3,0,0,42.9,6,14,27,0,10,10,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury
230808011,2003,2,2003-08-08,2003-08-09T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,home,64,False,12,5,17,0.0,20,45,0,21,0.0,19,33,5,5,0,0,55.6,5,9,22,0,10,10,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks
230808014,2003,2,2003-08-08,2003-08-09T02:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,away,65,False,3,0,21,0.0,26,62,0,17,0.0,12,18,15,6,3,0,11.1,1,9,36,0,12,9,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm
230808014,2003,2,2003-08-08,2003-08-09T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,home,68,True,13,10,18,0.0,29,62,0,18,0.0,9,15,9,7,1,0,10.0,1,10,27,0,9,8,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx
230808003,2003,2,2003-08-08,2003-08-08T23:30:00Z,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets,away,66,True,13,3,24,0.0,27,57,0,14,0.0,11,14,6,7,0,0,12.5,1,8,30,0,10,10,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock
230808003,2003,2,2003-08-08,2003-08-08T23:30:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,home,56,False,11,3,20,0.0,21,56,0,16,0.0,10,14,5,4,2,0,33.3,4,12,25,0,14,12,4,s:40~l:59~t:4,houston-comets,Houston,Comets,HOU,Houston Comets,Comets
