game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score,largest_lead,fast_break_points,points_in_paint,turnover_points
400927482,2017,2,2017-07-05,2017-07-06T02:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,away,80,False,15,5,23,39.7,29,73,0,18,89.5,17,19,11,4,1,0,23.8,5,21,34,0,7,6,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,88,2.0,,,
400927482,2017,2,2017-07-05,2017-07-06T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,home,88,True,23,5,27,46.5,33,71,0,15,87.5,14,16,13,3,0,0,42.1,8,19,40,0,9,9,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,80,11.0,,,
400927480,2017,2,2017-07-05,2017-07-06T00:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,away,84,False,19,6,25,40.3,27,67,0,29,80.0,24,30,9,10,1,0,35.3,6,17,34,0,21,20,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,94,0.0,,,
400927480,2017,2,2017-07-05,2017-07-06T00:00:00Z,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,home,94,True,16,7,24,40.0,28,70,0,24,88.2,30,34,15,11,0,1,36.4,8,22,39,1,20,20,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,84,23.0,,,
400927481,2017,2,2017-07-05,2017-07-06T00:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,away,89,True,26,2,35,51.4,37,72,0,22,75.0,9,12,9,12,0,0,40.0,6,15,44,0,13,13,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,56,35.0,,,
400927481,2017,2,2017-07-05,2017-07-06T00:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,home,56,False,11,2,23,33.9,21,62,0,13,58.8,10,17,8,6,3,0,28.6,4,14,31,0,21,18,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,89,2.0,,,
400927479,2017,2,2017-07-02,2017-07-02T22:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,away,72,False,23,10,30,40.3,29,72,0,18,61.5,8,13,7,5,2,0,30.0,6,20,37,0,15,13,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,81,2.0,,,
400927479,2017,2,2017-07-02,2017-07-02T22:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,81,True,17,4,29,41.7,30,72,0,17,85.0,17,20,10,9,0,1,44.4,4,9,39,1,10,10,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,72,20.0,,,
400927478,2017,2,2017-07-02,2017-07-02T21:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,away,69,False,10,5,22,36.4,24,66,0,18,89.5,17,19,10,5,1,1,21.1,4,19,32,1,12,11,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,76,17.0,,,
400927478,2017,2,2017-07-02,2017-07-02T21:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,home,76,True,17,3,24,41.2,28,68,0,16,80.0,12,15,10,7,4,1,42.1,8,19,34,1,13,9,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,69,7.0,,,
400927477,2017,2,2017-07-01,2017-07-02T00:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,away,89,True,29,4,30,56.9,37,65,0,20,42.9,6,14,7,7,1,1,45.0,9,20,37,1,18,17,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,69,23.0,,,
400927477,2017,2,2017-07-01,2017-07-02T00:00:00Z,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,home,69,False,13,4,20,35.3,24,68,0,17,76.9,20,26,12,10,0,1,5.9,1,17,32,1,13,13,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,89,6.0,,,
400927476,2017,2,2017-07-01,2017-07-01T20:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,away,91,True,20,0,27,53.8,35,65,0,24,70.6,12,17,8,5,0,1,56.3,9,16,35,1,16,16,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,85,15.0,,,
400927476,2017,2,2017-07-01,2017-07-01T20:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,home,85,False,13,1,19,39.2,29,74,0,17,90.5,19,21,13,8,3,0,44.4,8,18,32,0,12,9,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,91,2.0,,,
400927475,2017,2,2017-06-30,2017-07-01T02:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,away,91,True,14,3,28,45.9,34,74,0,15,85.0,17,20,12,3,0,1,33.3,6,18,40,1,13,13,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,83,12.0,,,
400927475,2017,2,2017-06-30,2017-07-01T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,home,83,False,16,1,21,44.6,33,74,0,25,66.7,12,18,11,7,2,1,31.3,5,16,32,1,9,7,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,91,2.0,,,
400927474,2017,2,2017-06-30,2017-07-01T00:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,away,82,False,25,6,16,53.3,32,60,0,10,85.7,12,14,4,6,1,0,50.0,6,12,20,0,14,13,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,89,2.0,,,
400927474,2017,2,2017-06-30,2017-07-01T00:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,home,89,True,28,1,20,53.4,39,73,0,10,83.3,5,6,11,9,5,0,60.0,6,10,31,0,18,13,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,82,8.0,,,
400927473,2017,2,2017-06-30,2017-06-30T23:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,away,85,True,16,5,25,51.7,31,60,0,17,75.0,15,20,8,9,1,1,47.1,8,17,33,1,19,18,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,76,20.0,,,
400927473,2017,2,2017-06-30,2017-06-30T23:30:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,76,False,25,2,20,47.0,31,66,0,20,55.0,11,20,9,8,1,0,30.0,3,10,29,0,15,14,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,85,3.0,,,
400927472,2017,2,2017-06-29,2017-06-30T00:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,away,89,False,17,0,24,50.0,35,70,0,14,81.8,9,11,6,5,0,0,50.0,10,20,30,0,9,9,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,96,0.0,,,
400927472,2017,2,2017-06-29,2017-06-30T00:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,home,96,True,23,4,27,56.5,39,69,0,13,47.1,8,17,7,6,1,1,45.5,10,22,34,1,10,9,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,89,17.0,,,
400927471,2017,2,2017-06-29,2017-06-29T23:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,away,54,False,10,4,37,32.3,21,65,0,21,90.0,9,10,9,2,2,1,23.1,3,13,46,1,21,19,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,67,11.0,,,
400927471,2017,2,2017-06-29,2017-06-29T23:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,home,67,True,11,4,29,30.9,21,68,0,15,91.3,21,23,4,11,2,0,16.0,4,25,33,0,8,6,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,54,18.0,,,
400927470,2017,2,2017-06-28,2017-06-28T16:30:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,away,82,True,20,2,23,43.1,28,65,0,10,86.4,19,22,2,9,0,2,46.7,7,15,25,2,8,8,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,75,13.0,,,
400927470,2017,2,2017-06-28,2017-06-28T16:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,home,75,False,19,3,32,42.3,33,78,0,22,80.0,8,10,16,2,0,0,12.5,1,8,48,0,17,17,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,82,3.0,,,
400927469,2017,2,2017-06-27,2017-06-27T23:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,away,87,True,20,7,24,50.0,32,64,0,19,73.1,19,26,8,8,2,0,33.3,4,12,32,0,11,9,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,79,19.0,,,
400927469,2017,2,2017-06-27,2017-06-27T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,home,79,False,15,1,26,36.4,28,77,0,21,88.2,15,17,16,3,1,0,44.4,8,18,42,0,15,14,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,87,3.0,,,
400927468,2017,2,2017-06-27,2017-06-27T16:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,away,70,False,18,4,24,42.4,28,66,0,23,90.9,10,11,8,5,0,0,19.0,4,21,32,0,23,23,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,100,1.0,,,
400927468,2017,2,2017-06-27,2017-06-27T16:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,home,100,True,21,4,26,50.0,32,64,0,15,89.7,26,29,7,10,1,2,41.7,10,24,33,2,11,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,70,36.0,,,
400927467,2017,2,2017-06-25,2017-06-25T23:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,away,78,False,16,4,17,40.3,29,72,0,24,77.3,17,22,11,9,2,0,18.8,3,16,28,0,10,8,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,87,9.0,,,
400927467,2017,2,2017-06-25,2017-06-25T23:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,87,True,18,7,23,43.5,27,62,0,19,88.9,24,27,13,4,0,0,50.0,9,18,36,0,15,15,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,78,11.0,,,
400927466,2017,2,2017-06-25,2017-06-25T22:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,away,97,True,21,11,27,47.0,39,83,0,16,92.3,12,13,13,13,1,0,30.4,7,23,40,0,10,9,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,63,34.0,,,
400927466,2017,2,2017-06-25,2017-06-25T22:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,home,63,False,12,4,22,38.2,26,68,0,15,77.8,7,9,7,2,2,0,30.8,4,13,29,0,23,21,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,97,6.0,,,
400927465,2017,2,2017-06-25,2017-06-25T20:30:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,away,82,False,17,2,23,50.8,33,65,0,22,73.3,11,15,7,9,1,2,50.0,5,10,30,2,19,18,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,96,2.0,,,
400927465,2017,2,2017-06-25,2017-06-25T20:30:00Z,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,home,96,True,18,6,23,51.6,33,64,0,17,82.1,23,28,8,8,0,0,41.2,7,17,31,0,14,14,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,82,17.0,,,
400927464,2017,2,2017-06-24,2017-06-24T23:00:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,away,84,True,19,5,27,53.3,32,60,0,21,85.7,12,14,4,9,0,1,47.1,8,17,31,1,14,14,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,73,25.0,,,
400927464,2017,2,2017-06-24,2017-06-24T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,home,73,False,11,3,20,42.2,27,64,0,15,86.7,13,15,6,7,0,0,28.6,6,21,26,0,12,12,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,84,8.0,,,
400927463,2017,2,2017-06-23,2017-06-24T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,away,85,True,13,1,23,46.4,32,69,0,25,92.9,13,14,8,8,0,1,32.0,8,25,31,1,11,11,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,82,11.0,,,
400927463,2017,2,2017-06-23,2017-06-24T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,home,82,False,19,1,21,47.5,28,59,0,21,77.3,17,22,4,5,0,0,40.9,9,22,25,0,12,12,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,85,3.0,,,
400927461,2017,2,2017-06-23,2017-06-24T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,away,76,False,7,2,24,40.3,27,67,0,25,93.3,14,15,7,6,0,0,33.3,8,24,31,0,17,17,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,93,0.0,,,
400927461,2017,2,2017-06-23,2017-06-24T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,93,True,21,7,31,47.1,33,70,0,15,82.1,23,28,12,7,0,0,33.3,4,12,43,0,12,12,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,76,19.0,,,
400927462,2017,2,2017-06-23,2017-06-24T00:00:00Z,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,away,81,True,18,5,19,40.8,29,71,0,10,78.6,11,14,10,12,1,0,41.4,12,29,29,0,11,10,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,69,12.0,,,
400927462,2017,2,2017-06-23,2017-06-24T00:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,home,69,False,24,5,24,46.2,30,65,0,15,80.0,4,5,10,4,2,0,45.5,5,11,34,0,21,19,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,81,4.0,,,
400927459,2017,2,2017-06-23,2017-06-23T23:30:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,away,94,True,19,1,21,47.9,35,73,0,19,63.2,12,19,9,6,0,1,50.0,12,24,30,1,8,8,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,89,21.0,,,
400927459,2017,2,2017-06-23,2017-06-23T23:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,home,89,False,16,2,27,53.3,32,60,0,18,78.9,15,19,2,4,2,0,47.6,10,21,29,0,16,14,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,94,3.0,,,
400927460,2017,2,2017-06-23,2017-06-23T23:30:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,away,82,True,24,2,30,44.7,34,76,0,18,91.7,11,12,9,4,2,1,17.6,3,17,39,1,12,10,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,78,13.0,,,
400927460,2017,2,2017-06-23,2017-06-23T23:30:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,78,False,18,7,25,41.9,31,74,0,15,60.9,14,23,13,5,2,1,18.2,2,11,38,1,8,6,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,82,9.0,,,
400927458,2017,2,2017-06-21,2017-06-21T17:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,away,78,False,17,3,22,49.2,31,63,0,25,66.7,10,15,5,8,2,2,35.3,6,17,27,2,14,12,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,81,14.0,,,
400927458,2017,2,2017-06-21,2017-06-21T17:00:00Z,3,s:40~l:59~t:3,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,home,81,True,18,3,23,38.7,24,62,0,20,81.8,27,33,9,7,0,0,28.6,6,21,32,0,12,12,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,78,3.0,,,
400927457,2017,2,2017-06-18,2017-06-18T23:00:00Z,17,s:40~l:59~t:17,san-antonio-stars,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,,away,57,False,10,2,27,28.8,19,66,1,20,77.8,14,18,14,12,2,0,25.0,5,20,41,0,20,18,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,75,3.0,,,
